ID,Name,Link,UserName,Type,NumberTrack,Duration,DateCreate,Like,Repost,TrackIds
79,Best Rap Classics (All-Time),/officialdigitalrecords/sets/hiphopbangers,Digital Records,Hip-hop & Rap,31,1:04:10,2016-12-23T04:33:40.000Z,"28,902","1,452",https://soundcloud.com/shenya-boyka/big-road-to-riches-real-niggas;https://soundcloud.com/jlewissounds/no-tears-no-tissues-ft-lenice-raquel;https://soundcloud.com/crewedp/dj-screw-big-moe-lil-3rd-gator-c-note-amp-hoo-bangin-freestyle;https://soundcloud.com/ogmitchyslick/lip-mitchy-slick-feat-v8
80,Indie,/user-82506666/sets/eunu0kl9oaaa,Radiss,Indie,305,1:08:15,2018-03-13T12:25:53.000Z,1,0,https://soundcloud.com/payung-teduh-official/untuk-perempuan-yang-sedang-di;https://soundcloud.com/bandaneira/yang-patah-tumbuh-yang-hilang-berganti;https://soundcloud.com/bandaneira/sampai-jadi-debu-menampilkan-gardika-gigih;https://soundcloud.com/fourtwntymusic/fana-merah-jambu
81,Indie,/maddi-rose-385318232/sets/indie,Maddi Rose,indie,343,23:49:45,2015-12-23T12:49:47.000Z,1,1,https://soundcloud.com/privateisland/enough;https://soundcloud.com/mattcorby/sooth-lady-wine;https://soundcloud.com/privateisland/dissolve;https://soundcloud.com/maryhandsomeband/numb
82,Indie,/user-973994787/sets/indie,disc1aimer,None,382,26:53:49,2018-11-07T16:46:19.000Z,0,0,https://soundcloud.com/dudz-2/arctic-monkeys-r-u-mine-duds;https://soundcloud.com/robin-buyse-1/old-yellow-bricks;https://soundcloud.com/100mns/arctic-monkeys-cigarette-smoke;https://soundcloud.com/gaga-digi/the-black-keys-psychotic-girl
83,Indie,/3lyse/sets/indie,3lyse,None,275,44:27:33,2013-11-27T00:34:02.000Z,30,7,https://soundcloud.com/hannes-fischer/lana-del-ray-summertime;https://soundcloud.com/todo53/phillip-alpha-daniel-kandi-1;https://soundcloud.com/wearebigbeat/chuckie-who-is-ready-to-jump-1;https://soundcloud.com/robyn/with-every-heartbeat-tong-and-spoon-wonderland-remix
84,Indie,/nursch/sets/indie,nursch,None,260,2:28:26,2020-05-30T18:13:35.000Z,2,0,https://soundcloud.com/ofmonstersandmen/crystals;https://soundcloud.com/ofmonstersandmen/wolves-without-teeth;https://soundcloud.com/ofmonstersandmen/hunger;https://soundcloud.com/ofmonstersandmen/empire
85,indie,/zulfan-fathin/sets/indie,Zulfan Fathin,None,287,22:43:14,2015-08-07T10:33:06.000Z,33,0,https://soundcloud.com/gogo-agogo/the-paps-mtv-studio-perlahan;https://soundcloud.com/sotardok-house/naif-buta-hati;https://soundcloud.com/ayadit0/naif-jikalau;https://soundcloud.com/taraanggita310895/naif-dimana-aku-disini
86,Indie,/lawrenc-davidson/sets/indie,Lawrencé Davidson,None,383,52:14,2017-04-17T21:55:20.000Z,3,1,https://soundcloud.com/thegreatoutdoors/on-repeat;https://soundcloud.com/sugarcubela/sugarcube-tonight;https://soundcloud.com/umo-1/ffunny-ffrends;https://soundcloud.com/mechachief/e-sslo
87,Indie,/daryl-hall-4/sets/indie,Daryl Hall 4,None,258,44:52:09,2013-12-29T12:17:08.000Z,6,1,https://soundcloud.com/bastilleuk/bastille-laura-palmer-kat;https://soundcloud.com/bastilleuk/bastille-of-the-night-fix8;https://soundcloud.com/bastilleuk/thinkin-bout-you-feat-o-n-e;https://soundcloud.com/bastilleuk/bastille-pompeii-tyde-remix-1
88,Indie,/user-195109937/sets/indie,LGoat,None,287,16:37:38,2021-08-24T18:39:22.000Z,0,0,https://soundcloud.com/thekidlaroi/not-fair-feat-corbin;https://soundcloud.com/rexorangecounty/best-friend;https://soundcloud.com/masonrupper/hate-me-1;https://soundcloud.com/masonrupper/hold-me-feat-mishaal
89,indie,/user-892252191/sets/indie,almightyraulph,None,354,45:23,2018-06-04T08:03:26.000Z,5,1,https://soundcloud.com/david-gomez-472/european-vegas;https://soundcloud.com/dangercollectiverecords/im-just-as-bad-as-you-are;https://soundcloud.com/gromovs/froth-oaxaca;https://soundcloud.com/s0dapap/the-buttertones-bad-girl
90,Indie,/nguy-n-t-nga-2/sets/indie,Selena 🌝,None,355,22:40:55,2019-03-21T05:53:53.000Z,4,2,https://soundcloud.com/meisdarnew/mashup-muon-em-la-cua-rieng-minh-tinh-dang-nhu-ly-ca-phe-nan-va-ngo-cover-by-trang-va-phuong;https://soundcloud.com/hnganl/muon-em-la-cua-rieng-minh-ngo-hnganl-cover;https://soundcloud.com/saaofficial2322/audio-official-saa-x-laziers-nhung-ke-yeu-xa;https://soundcloud.com/ronniboi/khi-co-don-em-nho-ai
91,indie,/user-456335895/sets/indie,samantha,None,323,22:27:43,2017-07-08T05:06:14.000Z,4,2,https://soundcloud.com/henrygreenmusic/do-you-know;https://soundcloud.com/alex-schulz-official/alex-schulz-feat-meadowlark-fire;https://soundcloud.com/meadowlarkofficial/fire-1;https://soundcloud.com/harrisonstorm/the-words-you-say
92,INDIE,/user-855167295/sets/indie,User 855167295,None,435,46:05,2021-02-24T12:25:13.000Z,0,0,https://soundcloud.com/myfabolouslife/cold-summer;https://soundcloud.com/brskash/throat-baby-go-baby-remix;https://soundcloud.com/liltjay/calling-my-phone;https://soundcloud.com/coi_leray/slide-feat-gunna
93,indie,/user-772724284/sets/indie,littleital24,None,371,52:19,2016-01-23T10:03:26.000Z,0,0,https://soundcloud.com/teganandsara/where-does-the-good-go;https://soundcloud.com/tijn-speets/lo-fang-youre-the-one-that-i-want-chanel-5;https://soundcloud.com/vancejoy/02-riptide;https://soundcloud.com/nettwerkmusicgroup/angus-julia-stone-big-jet-plane
94,Dawn of Winter 2015,/best-indie-playlists/sets/dawn-of-winter-2015,Best Indie Playlists,indie,11,28:41,2015-11-10T21:56:33.000Z,"12,976","1,585",https://soundcloud.com/clonesofclones/that-wasnt-me;https://soundcloud.com/filous/milky-chance-flashed-junk-mind-filous-remix;https://soundcloud.com/prelow/mistakes-like-this;https://soundcloud.com/clonesofclones/somebody-else
95,indie,/raya-desta/sets/indie,Raya Desta,None,276,18:31:23,2020-06-02T01:17:38.000Z,1,0,https://soundcloud.com/indiemusikid/pamungkas-sorry-ft-cantika-abigail;https://soundcloud.com/bayu-yudistira-526216623/juicy-luicy-tanpa-tergesa-mp3;https://soundcloud.com/ilham-bagus-setiyawan/pamungkas-kenangan-manis;https://soundcloud.com/indiemusikid/pamungkas-i-love-you-but-im-letting-go
96,Indie,/le_bre/sets/indie,ŁeBre,Indie Rock,234,17:32:05,2015-04-16T15:24:41.000Z,3,0,https://soundcloud.com/lanksmusic/lanks-hold-me-closer;https://soundcloud.com/foreign-national/always-blue;https://soundcloud.com/haydencalnin/i-corrupt-1;https://soundcloud.com/haydencalnin/shutters
97,Indie,/keeganscu/sets/indie,MyMusic,None,300,52:30,2014-01-17T18:44:49.000Z,8,0,https://soundcloud.com/okobbo/the-only-thing-to-do;https://soundcloud.com/naomipilgrim/naomi-pilgrim-rainmakers;https://soundcloud.com/robot-koch/trouble-1;https://soundcloud.com/sayloulou/everything-we-touch
98,Indie,/chavicha/sets/indie,chavicha,None,239,57:24,2020-10-17T03:44:25.000Z,0,0,https://soundcloud.com/lcd-soundsystem/time-to-get-away;https://soundcloud.com/chk-chk-chk/yadnus;https://soundcloud.com/gorillaz/kids-with-guns;https://soundcloud.com/bonobo/animals
99,indie,/jennifer-benech/sets/indie,Jennifer Benech,None,302,1:00:45,2021-09-06T02:02:54.000Z,1,0,https://soundcloud.com/cascine/yumi-zouma-persephone;https://soundcloud.com/momandpopmusic/neon-indian-polish-girl;https://soundcloud.com/cascine/yumi-zouma-alena-2;https://soundcloud.com/matteo_de_grandis_official/matteo-de-grandis-composer-two
100,Indie,/user-392203037/sets/indie,musik.q,None,353,55:00,2020-05-12T11:12:01.000Z,4,0,https://soundcloud.com/currentjoys/current-joys-07-a-different;https://soundcloud.com/thisissigrid/home-to-you;https://soundcloud.com/dayglowmusic/can-i-call-you-tonight-3;https://soundcloud.com/saintmotel/cold-cold-man
101,Indie,/thanhtungyeuem/sets/nang-dem,thanhtungyeuem,Indie,384,55:44,2021-02-17T07:08:38.000Z,1,0,https://soundcloud.com/dan-nguyen-74/nang-dem-kim-kunni-ft-son-vo-rap-version;https://soundcloud.com/tuyetpham/hay-la-minh-yeu-nhau-adeline;https://soundcloud.com/astronormous/ca-phe-khong-duong;https://soundcloud.com/mitbeo/va-t-ng-t-la-th-mi-t
102,indie,/user-383468594/sets/indie,lmimi,None,237,24:37:40,2016-04-18T15:55:36.000Z,1,0,https://soundcloud.com/detinha/india-arie-beautiful-flower;https://soundcloud.com/india-arie/steve-harvey-morning-show-interview-with-indiaarie;https://soundcloud.com/user9582496/gramps-morgan-therapy-remix-ft;https://soundcloud.com/user735092110/brown-skin-india-arie
103,Indie,/travelerjames/sets/indie,LotusFlow-आओ हम चलें,Pop,303,56:50,2019-08-09T20:10:45.000Z,12,2,https://soundcloud.com/streetjoy/moonsingle;https://soundcloud.com/shynature/lieback;https://soundcloud.com/fursfursfurs/just-kids-master;https://soundcloud.com/darkbells/in-head
104,indie,/duyen-khanh-23241253/sets/indie,Duyên Khánh,None,353,22:57:06,2020-05-04T02:35:32.000Z,3,0,https://soundcloud.com/ngoc-huyen-7/thi-thoi-reddy-mv-lyrics-hd;https://soundcloud.com/t-h-e-b-a-o/ve-phia-mua-1;https://soundcloud.com/daisyda0182/xe-dap-cm1x-lofi-ver-charles;https://soundcloud.com/charlesnkeys/isaac-x-toi-da-quen-that-roi-cover-by-charles-acoustic
105,INDIE,/unfuucktheworld/sets/indie,unfuucktheworld,Pop,241,17:04:39,2013-12-30T00:33:37.000Z,31,5,https://soundcloud.com/capturedtracks/passing-out-pieces;https://soundcloud.com/londongrammar/london-grammar-strong-radio;https://soundcloud.com/secretlycanadian/the-war-on-drugs-red-eyes;https://soundcloud.com/bandofskulls/asleep-at-the-wheel
106,Indie,/costa-magarakis/sets/indie,Duck Pirate (aka Costa Magarakis),None,374,26:26:56,2020-11-01T21:10:23.000Z,0,0,https://soundcloud.com/sir-psych/the-smoking-trees-the-daily-planet;https://soundcloud.com/ample-play-records/3-the-smoking-trees-best;https://soundcloud.com/foreignair/free-animal-1;https://soundcloud.com/bella-union/psychic-markers-hardly-strangers-1
107,indie,/user-927323643/sets/indie,jianna evangeline,None,420,25:39:47,2017-01-07T16:29:40.000Z,7,0,https://soundcloud.com/johnvincent3/lost-inside-our-minds;https://soundcloud.com/forth-wanderers/sl0p;https://soundcloud.com/teenbrains/teen-brains-translucent;https://soundcloud.com/capturethebeat/allan-rayman-lucy-the-tease
108,indie,/caddymix024/sets/indie,caddymix024,indie,358,22:45:41,2017-11-06T12:12:43.000Z,2,1,https://soundcloud.com/fenne-lily/three-oh-nine;https://soundcloud.com/julietta-ny/beach-break;https://soundcloud.com/hughlovehugh/look-back-in-laughter;https://soundcloud.com/kidswaste/fade
109,Indie,/user-973609749/sets/indie,Vianne,None,80,4:31:46,2021-10-30T02:02:59.000Z,0,0,https://soundcloud.com/plusonemusic/the-kooks-always-where-i-need;https://soundcloud.com/thearcs/put-a-flower-in-your-pocket;https://soundcloud.com/rexorangecounty/rex-intro;https://soundcloud.com/rexorangecounty/belly-the-grass-stains
110,indie,/user-143020530/sets/indie,tayler brands,None,263,55:26,2015-08-16T16:51:42.000Z,5,0,https://soundcloud.com/chrisjobe/hairspray;https://soundcloud.com/potionrecords/the-magician-together;https://soundcloud.com/sjowgren/seventeen;https://soundcloud.com/itro/itro-kontinuum-alive
111,indie,/m-ibrahim-ramadhan/sets/indie,M Ibrahim Ramadhan,None,231,1:04:16,2019-02-13T19:46:34.000Z,2,0,https://soundcloud.com/fiersabesari/celengan-rindu;https://soundcloud.com/zulfachri-katsir/fiersa-besari-garis-waktu;https://soundcloud.com/agus-prasetyo-572208305/fiersa-besari-belum-punah;https://soundcloud.com/fiersabesari/juarakedua
112,Indie,/slate_m/sets/indie-vibes,Slate.M,None,356,23:05:33,2018-05-03T22:16:02.000Z,7,0,https://soundcloud.com/gengahr/im-so-tired-fugazi-cover;https://soundcloud.com/marianhill/mistaken-1;https://soundcloud.com/yrsnrwy/daughters-of-eve-hey-lover;https://soundcloud.com/currentjoys/kids
113,Indie,/gary-vose/sets/indie,Gary Vose,None,385,1:21:40,2020-05-18T18:42:17.000Z,2,0,https://soundcloud.com/thestrokes/last-nite-1;https://soundcloud.com/the-stone-roses/waterfall-remastered;https://soundcloud.com/the-stone-roses/fools-gold-remastered;https://soundcloud.com/thecharlatans/the-only-one-i-know-3
114,indie,/myranda-emmi/sets/indie,Myranda.emmi,None,228,56:13,2014-01-30T19:01:08.000Z,7,0,https://soundcloud.com/wildchildsounds/the-escape;https://soundcloud.com/wildchildsounds/silly-things-1;https://soundcloud.com/wildchildsounds/thats-what-she-say;https://soundcloud.com/wildchildsounds/darling-divine
115,INDIE,/user-791920779/sets/indie-1,Jonny Owen,None,482,2:08:42,2020-05-01T08:38:37.000Z,0,0,https://soundcloud.com/modernenglishofficial/i-melt-with-you-7-mix;https://soundcloud.com/bigaudiodynamiteii/the-globe-lp-version;https://soundcloud.com/generation-x-official/dancing-with-myself;https://soundcloud.com/thevirginsofficial/one-week-of-danger
116,Indie,/artem-kufaev/sets/specially-for-my-friend,Artem K.,None,316,56:45,2017-05-16T06:57:47.000Z,4,0,https://soundcloud.com/dappledcities/dappled-cities-stone-men-ross-henry-remix;https://soundcloud.com/kraaksmaak/stumble-feat-parcels-richard-dorfmeister-cinematic-way-version;https://soundcloud.com/nombe/wait-kill-them-with-colour;https://soundcloud.com/foreignair/call-off-the-dogs-2
117,Indie,/thomas602/sets/indie,Thomas602,None,20,52:47,2021-10-28T00:22:28.000Z,0,0,https://soundcloud.com/oasisofficial/dont-look-back-in-anger-1;https://soundcloud.com/franzferdinand/take-me-out;https://soundcloud.com/thekillers/mr-brightside-1;https://soundcloud.com/two-door-cinema-club/what-you-know-full-track
118,Indie,/damar-nagoro-pati/sets/indie,Damar Nagoro Pati,None,255,18:42:50,2017-08-12T23:16:48.000Z,1,0,https://soundcloud.com/top-x/diodi-jarak-dua-kota;https://soundcloud.com/fiersabesari/celengan;https://soundcloud.com/fiersabesari/selaluwaktu;https://soundcloud.com/sisitipsi/berlabuh-rindu
119,indie,/princesssugarbubbles/sets/indie,Princesssugarbubbles,None,357,44:37,2017-07-06T17:42:38.000Z,6,0,https://soundcloud.com/fatpossum/hoops-rules-2;https://soundcloud.com/tennisinc/im-callin;https://soundcloud.com/no-vacation/no-vacation-sad-valentine;https://soundcloud.com/vancejoy/02-riptide
120,INDIE,/pho23/sets/indie,pho23,None,274,29:18:26,2015-09-29T16:18:35.000Z,1,0,https://soundcloud.com/zhu/cocaine-model;https://soundcloud.com/okgo/the-writings-on-the-wall;https://soundcloud.com/wearelisbon/i-dont-know-single;https://soundcloud.com/anoraak/phoenix-trying-to-be-cool
121,indie,/rkboy/sets/indie,RKboy,Indie,313,51:56,2014-01-21T15:23:38.000Z,8,0,https://soundcloud.com/stumbleineuk/01-cherry-blossom-m4a;https://soundcloud.com/stumbleineuk/03-capulet-m4a;https://soundcloud.com/muchobravado/the-phoncurves-heartstrings;https://soundcloud.com/convaire/talk-in-technicolour-2
122,indie?,/megan-davies-74/sets/indie,Megan Davies,None,354,51:23,2015-07-30T13:37:55.000Z,16,4,https://soundcloud.com/ryanjamesmusic/ryan-james-feat-tom-zanetti-getting-messy-mash-up;https://soundcloud.com/herisonmoraes/louis-benton-freak-for-you;https://soundcloud.com/skepta/shutdown;https://soundcloud.com/octobersveryown/migos-versace-feat-drake
123,indie,/londynreed/sets/indie,londyn ✿,None,388,1:06:23,2018-08-12T18:23:09.000Z,4,0,https://soundcloud.com/yellow-days/a-little-while;https://soundcloud.com/banes-world/you-say-im-in-love;https://soundcloud.com/user-990988095/gus-dapperton-these-foolish-things-ft-simonez-dega;https://soundcloud.com/980797/cosmo-pyke-great-dane-yttomp3
124,Indie,/aswedo/sets/indie,aswedo,None,312,20:50:45,2014-04-18T20:49:18.000Z,2,2,https://soundcloud.com/artsandcrafts/leave-the-door-wide-open-1;https://soundcloud.com/jvmcmorrow/james-vincent-mcmorrow-gold;https://soundcloud.com/broods/coattails;https://soundcloud.com/glassnotemusic/half-moon-run-nerve
125,indie,/scarlett-albanese/sets/indie,Scarlett Albanese,None,343,22:24:12,2015-03-05T01:16:38.000Z,2,0,https://soundcloud.com/tony-hoffer/the-kooks-she-moves-in-her-own-way;https://soundcloud.com/nicolas-mu-oz-13/shes-a-riot-the-jungle-giants;https://soundcloud.com/wearegoldencoast/break-my-fall;https://soundcloud.com/addal/christina-perri-burning-gold
126,indie,/user-495171597/sets/indie,Audreyartha,None,240,1:04:57,2019-08-29T18:48:44.000Z,0,0,https://soundcloud.com/bandaneira/sampai-jadi-debu-menampilkan-gardika-gigih;https://soundcloud.com/ongkyyosep/sorrycover;https://soundcloud.com/indiemusikid/sal-priadi-nadin-amizah-amin-paling-serius;https://soundcloud.com/muhammad-faza-938291781/hindia-evaluasi
127,Indie,/morgan-sheedy-130631225/sets/indie,Morgan higgins sheedy,None,376,23:46:46,2020-02-06T03:13:17.000Z,2,0,https://soundcloud.com/joelcorry/joelcorrysorry;https://soundcloud.com/thisissigrid/strangers;https://soundcloud.com/thisissigrid/plot-twist;https://soundcloud.com/thisissigrid/fake-friends
128,indie.,/jerrissa-trayes/sets/indie,Jerrissa Lewis,None,234,1:07:06,2017-09-22T02:17:09.000Z,4,2,https://soundcloud.com/edward-sharpe-mag-zeros/home-1;https://soundcloud.com/edward-sharpe-mag-zeros/40-day-dream-1;https://soundcloud.com/edward-sharpe-mag-zeros/janglin-1;https://soundcloud.com/edward-sharpe-mag-zeros/jade
129,Indie,/djosu12/sets/indie,DJOSU12,None,352,21:16:27,2014-08-12T03:49:00.000Z,3,0,https://soundcloud.com/yelyah_williams/aint-it-fun;https://soundcloud.com/nettwerkmusicgroup/young-liars-dreams;https://soundcloud.com/nicosegal/4-callie;https://soundcloud.com/us-baby-bear-bones/you-1
130,Indie,/tjohnson257/sets/indie,Tjohnson257,Indie,335,20:56:09,2018-04-20T12:10:15.000Z,2,0,https://soundcloud.com/glassnotemusic/two-door-cinema-club-sleep-1;https://soundcloud.com/two-door-cinema-club/changing-of-the-seasons-1;https://soundcloud.com/fitzandthetantrums/out-of-my-league-1;https://soundcloud.com/fosterthepeoplemusic/houdini
131,indie,/wisnu-wibowo-874149895/sets/indie,Wisnu Wibowo,None,275,18:35:58,2017-04-19T18:58:34.000Z,0,0,https://soundcloud.com/easternwolvesmusic/serentak-keluhan-lantang-feat-hardy-taring;https://soundcloud.com/easternwolvesmusic/hey-john;https://soundcloud.com/hockeyhook/hockey-hook-hey-kawan;https://soundcloud.com/buuxfrederiksen/buux-frederiksen-and-the-bangsat-struggle-sun
132,Indie,/lichtstrahl88/sets/indie,<Lichtstrahl>,None,245,19:55:41,2014-07-27T01:26:29.000Z,4,1,https://soundcloud.com/redbricksongs/nate-eiesland-drifting;https://soundcloud.com/tea-leigh/color-theory-1;https://soundcloud.com/vancejoy/01-emmylou-1;https://soundcloud.com/rhodesmusic/breathe
133,Indie,/user776441035/sets/indie,user776441035,R&B,301,32:48:00,2015-02-09T14:39:09.000Z,0,0,https://soundcloud.com/haydenjamesartist/rufus-sundream-hayden-james-1;https://soundcloud.com/futureclassic/hayden-james-something-about-you-2;https://soundcloud.com/futureclassic/hayden-james-permission-to;https://soundcloud.com/lilt-aus/take-free-to-download-out
134,indie,/user-320622727/sets/indie,hwa,None,321,58:21,2020-03-28T13:31:58.000Z,0,0,https://soundcloud.com/niceguysrecords/dumbo-gets-mad-makes-you-fly-1;https://soundcloud.com/bad-panda-records/dumbo-gets-mad-bam-bam;https://soundcloud.com/bad-panda-records/dumbo-gets-mad-punch-tea;https://soundcloud.com/worntin/sensitivity-1
135,Indie,/pgvibe/sets/indie,pgvibe,None,145,13:54:56,2020-05-01T18:21:54.000Z,0,0,https://soundcloud.com/mount-dreams/night-dive-ft-anatomy;https://soundcloud.com/mrsuicidesheep/rust-tell-me-feat-cozy;https://soundcloud.com/itsmevox/money;https://soundcloud.com/capyac/speedracer
136,indie,/s-zeva-ramadan/sets/indie,S Zeva Ramadan,None,212,18:24:23,2018-04-21T07:52:53.000Z,2,1,https://soundcloud.com/fourtwntymusic/puisi-alam;https://soundcloud.com/fourtwntymusic/argumentasidimensi;https://soundcloud.com/fourtwntymusic/diskusisenja;https://soundcloud.com/fourtwntymusic/aku-bukan-binatang
137,Indie,/betty-b-69/sets/indie,Betty_,None,356,36:35:14,2021-07-26T18:31:31.000Z,0,0,https://soundcloud.com/theforgottenrec/back-from-the-wave-endrik-schroeder-raver-ritmo-fatale;https://soundcloud.com/minitelofc/incoming-mala-ika-weirdos-in-the-rain-original-mix-familyname;https://soundcloud.com/golden-soul-records/fligh-status-extraordinary-things-james-rod-remix;https://soundcloud.com/les-yeux-orange/premiere-endrik-schroeder-everyday-of-your-life-passarani-remix
138,Indie,/nathan-ej-kim/sets/indie,Nathan Ej Kim,None,328,1:03:10,2018-02-21T20:58:01.000Z,0,0,https://soundcloud.com/c-amel/camel-1;https://soundcloud.com/so_yi/whiskey-and-morphine;https://soundcloud.com/e-zee-4/e-zee-feat-navy;https://soundcloud.com/sinyyyyy/vol-5
